CUST_NO,VTG,AGETIER,EDUCATION_DESC,GENDER,EOP_BAL_CS,MTH_AVG_BAL_CS,MTH6_AVG_BAL_CS,DELTA_FUNDING_BALANCE,MTH_AVG_BAL_IDR,MTH6_AVG_BAL_IDR,DELTA_FUNDING_BALANCE_TD,AVG_CREDIT_3MTH,SUM_CREDIT_LESS_3MIL,SUM_CREDIT_ZERO,DELTA_CREDIT_MUTATION,DELTA_DEBIT_MUTATION,AVG_DEBIT_3MTH,CUST_SEGMENT_AVG,DELTA_CUST_SEG,L_COLL,BAD_TAG
7371916.4,1 th,21-30 th,SMA,L,269561.21,873618.5,1200451.203,377698.13,873618.5,1200451.203,377698.13,10007970.02,1,0,4527605.943,8143253.363,9940366.667,5,0,0,0
7382018.6,1 th,21-30 th,SMA,L,1639373.64,8016931.12,13768786.16,-13911886.97,8016931.12,13768786.16,-13911886.97,43368255.41,1,0,-41184355.41,-43709987.47,43731987.47,4,-1,0,0
7436984,1 th,21-30 th,UNIVERSITAS,L,877405.37,321308.59,1068084.83,1121005.907,321308.59,1068084.83,1121005.907,1394500,5,0,1155500,1570166.667,1468333.333,5,0,0,0
7419702.4,1 th,21-30 th,SMA,P,39816272.2,55211709.47,15589292.85,-25685760.51,55211709.47,15589292.85,-25685760.51,61190334.3,0,0,-47015249.24,-29148692.29,47968794.24,3,-1,0,0
7428480,1 th,21-30 th,SMA,L,40725,358361.45,516052.9967,-222054.07,358361.45,516052.9967,-222054.07,5068378.333,1,0,-2536989.333,-2574455.667,5071755.667,5,0,0,0
7451916.2,1 th,51-65 th,AKADEMI,L,68196.99,552390.53,876451.505,727835.2567,552390.53,876451.505,727835.2567,9372333.333,0,0,-1099305.603,7993633.667,9373366.333,5,0,0,0
7452760.6,1 th,51-65 th,UNIVERSITAS,L,1857472.84,1361179.71,7133302.232,-7585624.157,1361179.71,7133302.232,-7585624.157,36642001.85,3,2,-31489388.33,-28316666.67,36083666.67,5,0,0,0
7466449,1 th,41-50 th,UNIVERSITAS,L,5622846.82,34506992.69,35424543.81,-44639068.25,34506992.69,35424543.81,-44639068.25,251934912.2,0,0,-72678902.72,-93524250.15,258563606.4,4,0,0,0
7580363.8,1 th,41-50 th,SMP,P,119794308.2,55868612.3,18001306.84,6786900.203,55868612.3,18001306.84,6786900.203,57962895.86,3,1,-32953761.67,284859.9033,18176333.51,3,0,0,0
7586970.6,1 th,31-40 th,UNIVERSITAS,L,54521.46,583571.65,720954.9083,-527854.02,583571.65,720954.9083,-527854.02,14165441.67,0,0,-9465441.667,-9487078.333,14201208.33,5,0,0,0
7558148,1 th,21-30 th,AKADEMI,P,1234997,220628.67,358027.2,182525.7533,220628.67,358027.2,182525.7533,4489891,0,0,179640,-91299,5087000,5,0,0,0
7558692.6,1 th,21-30 th,SMA,L,2066086.82,8987095.19,5175157.612,-5090100.223,8987095.19,5175157.612,-5090100.223,50055397.03,0,0,-37269397.03,-38840932.09,49387432.09,4,-1,1,0
7712034.2,1 th,31-40 th,UNIVERSITAS,L,1689303.74,7945477,2807649.525,-4447687.263,7945477,2807649.525,-4607047.683,296055621.1,0,0,-272055621.1,-272400955.7,296410955.7,4,-1,0,0
7722940.2,1 th,31-40 th,SMA,L,1455658.02,1106800,639346.055,-494715.41,1106800,639346.055,-880037.99,12184219.34,1,0,-10434219.34,-10334666.67,12249666.67,5,0,0,0
2181391.2,16-20 th,51-65 th,UNIVERSITAS,L,7105895.9,5130465.24,3296703.898,58454.81,5130465.24,3296703.898,58454.81,41918239.5,0,0,63084960.62,65514547.36,40769480.58,4,0,1,0
3392635.8,11-15 th,51-65 th,SMA,L,3902198.92,2549033.89,3867197.237,3410755.697,2549033.89,3867197.237,3410755.697,95816982.77,0,0,10110139.31,12932029.72,96926461.56,5,0,0,0
3488949.8,11-15 th,31-40 th,UNIVERSITAS,L,93047077.12,53868662.41,42788671.4,-12216627.61,53868662.41,42788671.4,-12216627.61,58483940.33,0,0,-22661313.11,-7997743.96,42373676,3,0,0,0
3376008.8,16-20 th,41-50 th,UNIVERSITAS,L,17212095.61,7496163.04,12838265.1,24719403.32,7496163.04,12838265.1,24719403.32,32013282.21,0,0,-7647177.143,44972274.81,31087840.36,4,0,0,0
1711604.8,16-20 th,31-40 th,SMA,L,20075554.18,22629102.43,12299701.93,-21913649.67,22629102.43,12299701.93,-21913649.67,89975734.67,0,0,-84175734.67,-80925147.6,86669283.6,4,0,0,1
4137703.6,11-15 th,41-50 th,AKADEMI,L,18976970.95,17166548.57,8142772.015,-5209997.193,17166548.57,8142772.015,-5209997.193,32524370.16,0,0,-5522599.57,-6376696.25,27493256.1,4,0,0,0
4053900.8,11-15 th,31-40 th,UNIVERSITAS,L,201724643.2,239671994.5,647936805.1,237671225.1,739671994.5,731270138.5,71004558.46,48040695.19,0,0,-4464675.293,-177509123.9,216261512.8,2,0,0,0
3964968.4,11-15 th,31-40 th,UNIVERSITAS,L,124530057.6,124384092.4,63893107.13,-62379904.5,124384092.4,63893107.13,-62379904.5,77385154.76,0,0,-40012906.12,-38097414.55,43309364.28,3,0,0,0
4307759.4,6-10 th,41-50 th,UNIVERSITAS,L,2340550.85,2999669.74,3873432.407,2091412.593,2999669.74,3873432.407,2091412.593,31300094.45,0,0,37062914.52,42544899.58,32350275,5,0,0,0
4569784.2,6-10 th,51-65 th,UNIVERSITAS,L,69263229.31,39953181.16,24965769.35,-12390027.71,58927139.82,43785029.85,-12699183.43,64343982.89,0,0,-29331429.47,12218427.35,42108655.55,3,0,1,0
4970672.8,6-10 th,31-40 th,UNIVERSITAS,L,6465912.36,21899554.85,22227613.83,-17149870.85,21899554.85,22227613.83,-17149870.85,101618554.1,0,0,-80422426.24,-85714723.45,105239337.5,4,0,0,0
4972807.8,6-10 th,21-30 th,SMA,P,447151.64,3020847.62,14110445.53,-2426982.62,3020847.62,14110445.53,-2426982.62,74050398.25,2,0,-73842097.71,-44956661.97,75074415.8,5,0,1,0
5213667,6-10 th,21-30 th,UNIVERSITAS,P,6591860.15,4503438.14,14753047.91,706049.5067,4503438.14,14753047.91,706049.5067,168767558,0,0,-61251132.11,-96199019.49,167043747.7,5,1,0,1
5241630.8,6-10 th,31-40 th,UNIVERSITAS,L,16065285.29,45129132.68,12088342.76,-18320919.57,45129132.68,12088342.76,-18320919.57,145369990.4,0,0,-36168379.15,-30954439.59,140060939.6,4,0,1,0
5922950.6,5 th,31-40 th,UNIVERSITAS,L,1621070.37,2619274.66,2352268.307,-825308.3967,2619274.66,2352268.307,-825308.3967,57025653.05,0,0,-3061641.087,-3464086.003,56742183,5,0,0,0
5920622.8,5 th,31-40 th,UNIVERSITAS,P,12132048.36,28821340.26,27857680.99,31132159.08,28821340.26,27857680.99,31132159.08,29908587.87,0,0,13303802.79,32639308.94,29384969.62,4,0,0,0
6061572,4 th,21-30 th,AKADEMI,L,148838.9,445313.73,958681.33,1599588.757,445313.73,958681.33,1599588.757,20717832,0,0,51296470.04,43944838.67,20686021.33,5,0,0,0
6429155,4 th,51-65 th,SMA,P,592142.74,5180014.65,2680203.773,-3614009.183,5180014.65,2680203.773,-3614009.183,849167693.2,0,0,-815167064.5,-815736444.3,849200944.3,4,-1,0,0
6580802.6,3 th,21-30 th,SMA,P,4865125,744363.54,420425.9067,-319521.5667,744363.54,420425.9067,-319521.5667,7853023,0,0,-3347959,822897.3333,7114966.667,5,0,0,0
6263791,4 th,31-40 th,AKADEMI,L,12172309.47,4800765.35,7119577.485,-4028099.25,4800765.35,7119577.485,-4028099.25,14145297.16,0,0,2084287.083,-1157804.913,15192528.14,5,1,0,0
2483176.2,16-20 th,31-40 th,UNIVERSITAS,P,4126520.45,1986988.16,3241049.017,-830725.5033,1986988.16,3241049.017,-830725.5033,21508891.01,0,0,-7852807.147,-9823649.423,21901210.42,5,0,0,0
2532623.6,16-20 th,31-40 th,UNIVERSITAS,L,8210732.55,5781166.48,17742989.93,-9056707.18,5781166.48,17742989.93,-9056707.18,8307211.567,1,1,1697676.313,-12630235.6,14649713.18,4,0,0,0
2200868.6,16-20 th,41-50 th,UNIVERSITAS,L,9334345.41,5966225.45,11458867.71,-5123915.477,5966225.45,11458867.71,-5123915.477,46655973.06,0,0,-11052485.32,-28343973.5,49852383.2,4,0,0,0
2191929.8,16-20 th,31-40 th,UNIVERSITAS,P,6461530.17,6338315,3376470.407,316750.2533,6338315,3376470.407,316750.2533,24289484.48,0,0,-8146358.813,-6776452.4,24490706.6,4,0,1,0
2010631,16-20 th,41-50 th,UNIVERSITAS,L,182163603.2,118963814.7,208814300.4,-292687109.8,118963814.7,208814300.4,-292687109.7,167984075.1,0,0,-134099182.3,-193640128.9,252895572.9,3,0,1,0
1854004.6,16-20 th,31-40 th,SMA,L,910663.71,12300.16,4274937.398,4983826.22,12300.16,4274937.398,4983826.22,5724498.817,0,0,20623315.6,6274897.447,7120000.333,5,0,0,0
1931874.2,16-20 th,31-40 th,SMA,L,5609185.34,1903892.13,1183997.725,-769506.8467,1903892.13,1183997.725,-769506.8467,11046433.96,0,0,27566.03667,2092621.667,9891939.333,5,1,0,0
1789385,16-20 th,41-50 th,AKADEMI,P,10258368.33,23146964.45,21324113.92,-8380157.353,23146964.45,21324113.92,-8380157.353,18136809.78,0,0,-744536.9133,-12690364.32,22722569.87,4,0,0,0
1444433.6,16-20 th,51-65 th,SMA,L,623404.94,488362.23,2116346.055,-3406942.527,488362.23,2116346.055,-3406942.527,8832782.123,2,0,-4447282.123,-4150195.823,8670745.823,5,0,1,0
744437.8,> 20 th,51-65 th,UNIVERSITAS,P,50165478,52444897.71,45198456.01,-15389456,163538798.2,155387662.3,-17206939.27,32849191.15,1,0,22007581.13,8484890.98,28996458.58,3,0,0,0
784637.6,> 20 th,51-65 th,UNIVERSITAS,P,3782896.39,3943416.45,3857255.112,-1554559.63,3943416.45,3857255.112,-1554559.63,4941239.903,5,1,-4739595.273,-2491646.2,3764568.95,5,0,0,0
397629.6,> 20 th,41-50 th,SMA,L,936113.78,2322370.94,2221018.877,3806052.327,2322370.94,2221018.877,7139385.66,18951809.7,0,0,-3965210.977,-5610556.667,19239556.67,5,0,0,0
318664.2,> 20 th,31-40 th,UNIVERSITAS,P,1385113.52,7258949.96,5185452.887,-3498061.293,7258949.96,5185452.887,-3498061.293,107429771.5,0,0,-13789916.04,-15068290.21,107927691.2,4,-1,0,0
245944.4,> 20 th,41-50 th,UNIVERSITAS,L,51634.39,47815.84,382677.5217,7328992.67,47815.84,382677.5217,7328992.67,12633333.33,0,0,-1083333.333,-1073913.333,12633085.33,5,0,0,0
245433.8,> 20 th,41-50 th,UNIVERSITAS,P,9052005.36,1127734.34,2464052.098,1602069.513,1127734.34,2464052.098,1602069.513,24626937.65,0,0,31094360.53,25042330.67,24479877.33,5,1,0,0
2731521.8,16-20 th,31-40 th,UNIVERSITAS,L,20175673.29,16540567.54,16609993.95,4289475.643,16540567.54,16609993.95,37622808.98,116381529.5,0,0,111531566.8,117459783.6,112899625.9,4,0,0,0
2626708.6,16-20 th,41-50 th,SMA,L,6692207.04,50219689.23,39208715.45,-21227892.37,50219689.23,39208715.45,-21227892.37,440296908.6,0,0,-102150057.1,-114095379.2,441582796.5,3,-1,0,0
2573648,16-20 th,51-65 th,UNIVERSITAS,L,10625205.58,19518512.13,76153963.74,30713228.66,19518512.13,76153963.74,30713228.66,354452683.8,0,0,510543215.5,249326393.5,352942693.8,4,0,0,0
2294912,16-20 th,41-50 th,SMA,P,35017233.09,120364800.3,88078986.96,-141912950.5,120364800.3,88078986.96,-141912950.5,364736341.9,0,0,-87738171.85,-70719274.45,353449653.5,3,-1,1,0
2098494.6,16-20 th,41-50 th,SMP,L,862010350.6,907637287.4,353915414.1,-290103868.7,907637287.4,353915414.1,-290103868.7,1200134336,0,0,-823090010,-212496812,916905343.5,2,0,1,0
1930590.6,16-20 th,41-50 th,UNIVERSITAS,L,243029758,108841235,52572209.53,-51547886.41,108841235,52572209.53,-51547886.41,79683862.68,0,0,-75075183.2,108399.8367,16479555.16,3,0,0,0
1692058,16-20 th,31-40 th,UNIVERSITAS,L,12462255.01,8544153.09,8710769.215,5096436.95,8544153.09,8710769.215,5096436.95,196225151.8,0,0,-19706764.67,675803.7967,193522994.6,4,0,0,0
1624697.6,16-20 th,31-40 th,UNIVERSITAS,P,6237033.3,33020049.72,38449269.79,-7349536.227,33020049.72,38449269.79,-7349536.227,752262233.1,0,0,-44633650.83,-41020466.01,784705901.5,4,0,0,0
1255714.4,> 20 th,51-65 th,UNIVERSITAS,P,48838497.2,52890787.5,80763827.55,-23287002.29,52890787.5,80763827.55,-23287002.29,33923129.4,0,0,110192409.3,-7597673.683,58367103.21,3,-1,0,0
719382.4,> 20 th,31-40 th,UNIVERSITAS,L,4169447.7,4171442.12,8706618.983,9325500.367,4171442.12,8706618.983,9325500.367,26733900.23,0,0,-7757733.14,-171346.9767,30326510.05,5,0,0,0
729698.4,> 20 th,21-30 th,UNIVERSITAS,P,7272462.21,4533913.18,3511269.847,-2026978.477,4533913.18,3511269.847,-2026978.477,12166830.77,0,0,85503.66667,1787758,10873000,5,1,0,0
268660.8,> 20 th,41-50 th,AKADEMI,P,1830106.53,2175810.77,8996581.975,2745370.41,2175810.77,8996581.975,2745370.41,38332997.96,0,0,-562880.5267,3565087.723,45351131.37,5,0,0,0
3115135.2,16-20 th,41-50 th,UNIVERSITAS,L,67252178.11,65879958.41,23726714.23,-17891767.86,65879958.41,23726714.23,-17891767.86,62272916.34,0,0,-35450706.03,-3386076.427,41341135.34,3,0,0,0
3126389.4,16-20 th,41-50 th,SMA,L,9297489.99,7243581.1,6517719.903,-2734983.327,7243581.1,6517719.903,-2734983.327,15968553.46,0,0,4756014.16,-3673462.713,15729758.36,4,0,0,0
3185734.4,16-20 th,41-50 th,SMA,L,18353135.97,6152698.71,6509078.357,6200969.453,6152698.71,6509078.357,6200969.453,102159143.5,0,0,16930482.47,28267571.59,98442635.4,4,0,0,0
3212423.8,16-20 th,51-65 th,UNIVERSITAS,P,2708632.44,6580814.74,14018629.61,9184773.513,6580814.74,14018629.61,9184773.513,261079123.4,0,0,196738909,208104574.6,262927054.3,4,-1,0,0
3329040.4,11-15 th,31-40 th,UNIVERSITAS,P,56795736.85,58262026.15,54378990.32,-10146927.58,58262026.15,54378990.32,-10146927.58,50484485.92,0,0,-20382120.23,-18792560.14,55534119.23,3,0,0,0
3371578.2,11-15 th,31-40 th,AKADEMI,P,3908113.87,1834154.45,2326271.843,1482491.65,1834154.45,2326271.843,1482491.65,13700601.69,0,0,7802362.527,645857.7433,12881069.26,5,0,0,0
3522877.8,11-15 th,31-40 th,SMA,P,26075050.74,19025221.37,11046454.67,-9542235.607,19025221.37,11046454.67,-9542235.607,18741309.41,0,0,-14613612.17,-7638194.75,11811994.75,4,0,0,0
3473023,16-20 th,31-40 th,UNIVERSITAS,L,18588980.55,56269665.53,28747556.26,-37089972.18,56269665.53,28747556.26,-37089972.18,334891924.7,0,0,-265439185.6,-263253471.2,330528021.6,3,-1,0,0
3563508.2,11-15 th,41-50 th,UNIVERSITAS,L,199369342.3,201994387.2,81364308.58,-153197797,201994387.2,81364308.58,-153197797,127919218.4,0,0,-118315411.3,-56041426.67,61943966.67,3,0,1,0
3705187.2,11-15 th,31-40 th,UNIVERSITAS,P,32963083.3,10335082.85,3442267.963,335808.7167,10335082.85,3442267.963,335808.7167,103813977.5,0,0,-77426477.53,-65873474.1,92984417.1,4,0,0,0
3761555.4,11-15 th,31-40 th,UNIVERSITAS,P,29691520.97,39398835.4,31330986.57,-40625629.98,39398835.4,31330986.57,-40625629.98,14388191.04,0,0,5237910.82,-7358855.26,26646805.26,4,0,0,0
3810987.6,11-15 th,31-40 th,AKADEMI,L,23002078.22,27274822.8,10096140.75,-10055901.98,27274822.8,10096140.75,-10055901.98,33606553.04,0,0,-12464569.6,-704587.7567,27441587.76,4,0,0,0
3838934.6,11-15 th,41-50 th,UNIVERSITAS,L,74069824.13,125442734.9,97292236.5,-161644195.3,125442734.9,97292236.5,-161644195.3,19780053.59,2,0,216053646.3,135943689,79075474.05,3,0,0,0
3838450.2,11-15 th,31-40 th,UNIVERSITAS,L,36461842.48,47472292.68,22376154.39,-33861782.6,47472292.68,22376154.39,-33861782.6,59693247.83,1,0,7775463.373,2706937.187,48538233.81,4,0,0,0
3846008,11-15 th,31-40 th,UNIVERSITAS,P,1851735.46,1297238.19,1462304.262,1399220.8,1297238.19,1462304.262,1399220.8,10435281.51,0,0,-343606.13,-146964.3333,10277901.33,5,0,0,0
3883165.4,11-15 th,21-30 th,UNIVERSITAS,L,46455978.78,47214360.15,15138774.92,-25749173.35,47214360.15,15138774.92,-25749173.35,167638728.7,0,0,-138244582.3,-130811599.7,152763328.7,4,0,0,0
3884651,11-15 th,51-65 th,SMA,L,284125.54,463584.21,498108.105,297142.9567,463584.21,498108.105,297142.9567,6589416.667,0,0,2874333.333,3034165.667,6901821.333,5,0,0,0
3895294.6,11-15 th,31-40 th,UNIVERSITAS,L,59265.97,1131718.99,696290.765,-275584.1467,1131718.99,696290.765,-275584.1467,13071890.94,1,1,-6971890.943,-7563815.853,13576315.85,5,0,0,0
4050218.8,11-15 th,21-30 th,UNIVERSITAS,P,16995647.88,5118438.73,3748692.858,203622,5118438.73,3748692.858,203622,52498283.26,0,0,-15694231.13,-18289889.55,46864726.67,4,0,0,0
4142496.4,11-15 th,41-50 th,UNIVERSITAS,L,3815795476,2361040070,3166258638,147496191.7,2369540070,3174758638,147496191.7,3082677692,0,0,-1549282093,-230000564.2,3050948975,2,0,1,0
4238629.6,6-10 th,41-50 th,AKADEMI,L,192156337.5,57662698.32,265856362.4,-111738968.5,57662698.32,265856362.4,-111738968.5,3351451899,0,0,1498881622,1588946000,3472718261,3,0,0,0
4242613,6-10 th,21-30 th,SMA,P,4703084.1,963032.34,1112006.575,152757.6633,963032.34,1112006.575,152757.6633,16959608.87,0,0,-117040.8667,4059181.263,16013718.74,5,0,0,0
4156756.8,11-15 th,21-30 th,UNIVERSITAS,L,9805649.56,10864943.72,54676436.61,-49809323.91,10864943.72,54676436.61,-49809323.91,141552454,0,0,27267299.69,-138140164.9,217174062.4,4,0,0,0
4156489.2,11-15 th,21-30 th,UNIVERSITAS,L,221245667.7,226166956.7,202379614,-82207202.19,226166956.7,202379614,-82207202.19,18489182.82,0,0,-14238955.49,-15419575.77,23726512.23,3,0,0,0
4205224.6,11-15 th,21-30 th,UNIVERSITAS,L,4192064.28,2991303.05,3327107.673,-1206419.6,2991303.05,3327107.673,-1206419.6,9634761.647,0,0,3946999.333,2562494.903,10479838.1,5,0,0,0
4223499,6-10 th,21-30 th,SMA,L,16243946.71,8889359.97,8266165.848,-5575118.817,8889359.97,8266165.848,-5575118.817,67250715.65,0,0,2300777.947,12642550.42,62596767.25,4,0,0,0
4367426.6,6-10 th,31-40 th,AKADEMI,L,15920826.07,15064274.15,13664702.5,-3601206.077,15064274.15,13664702.5,-3601206.077,6264045.087,0,0,-1732576.257,-2744999.96,6039309.02,4,0,0,0
4284476.6,6-10 th,21-30 th,UNIVERSITAS,L,6398753.15,3507782.08,4308262.587,-1064057.723,3507782.08,4308262.587,-1064057.723,23001121.39,0,0,3550455.507,11311733.89,23814373.33,5,1,0,0
4275652.6,6-10 th,41-50 th,SMA,L,4202349.35,4848113.71,1406113.612,-65100.45667,4848113.71,1406113.612,-65100.45667,29441167.36,0,0,-12241167.36,-10833867,28089975,5,0,0,0
4313775.4,6-10 th,31-40 th,UNIVERSITAS,L,1358498.56,5971605.82,4509721.165,19628779.88,5971605.82,4509721.165,19628779.88,26608456.37,0,0,-10449046.8,14005555.72,26690465.67,4,-1,0,0
4413742.4,11-15 th,41-50 th,SMA,L,3832504.25,25976917.56,63873622.15,-4047145.68,25976917.56,63873622.15,-4047145.68,68006790.69,1,0,185007637.5,-66768953.5,70308839.14,4,-1,0,0
4413877.4,6-10 th,31-40 th,AKADEMI,L,47741.14,395953.14,478640.6533,-136752.01,395953.14,478640.6533,-136752.01,4240034.333,0,0,-780893.3333,-487028.6667,4238728.667,5,0,0,0
4420935.6,6-10 th,21-30 th,AKADEMI,L,9556936.64,11708915.16,12040338.75,12058042.31,11708915.16,12040338.75,12058042.31,26475516.93,0,0,-18065288.67,-5136004.58,25699024.38,4,0,0,0
4565988.8,6-10 th,21-30 th,SMA,P,50021.18,846521.82,395695.4917,45962.06,846521.82,395695.4917,45962.06,7005000,0,0,-2190500,-2183335.667,7005196.667,5,0,1,0
4489416.2,6-10 th,31-40 th,UNIVERSITAS,L,18485040.65,20572873.9,20683753.07,-9969855.12,20572873.9,20683753.07,-9969855.12,4042040.727,3,0,-2604683.247,-5680780.8,6575806.81,4,0,0,0
4525301.4,6-10 th,41-50 th,UNIVERSITAS,L,349873.16,594584.12,563030.0017,312440.1733,594584.12,563030.0017,312440.1733,14861333.33,0,0,-3650333.333,-4488346.667,14926246.67,5,0,0,0
4658703.6,6-10 th,41-50 th,SMA,L,1040799.19,390270.8,467029.2967,379306.75,390270.8,467029.2967,379306.75,8448833.667,0,0,-1012831.667,43074.33333,8666266.667,5,0,0,0
4601335.4,6-10 th,31-40 th,AKADEMI,L,5276128.03,1696931.39,1911622.958,2140196.43,1696931.39,1911622.958,2140196.43,8612677.327,0,0,-4511955.467,-4057516,8254421,5,1,0,0
4630131.6,6-10 th,21-30 th,AKADEMI,P,1052722.79,890672.79,1502779.998,-1825935.56,890672.79,1502779.998,-1825935.56,8257103.44,0,0,4520996.56,2192038,10109462,5,0,0,0
4638990.2,6-10 th,21-30 th,SMA,L,9480957.29,1358451.91,3100136.592,-485696.1767,1358451.91,3100136.592,-485696.1767,12550166.07,0,0,2629963.763,-2674549.36,13021057,5,1,0,0
4653477.6,6-10 th,21-30 th,UNIVERSITAS,L,14483502.31,22218911.51,16278219.72,-21128392.73,22218911.51,16278219.72,-21128392.73,43201301.87,0,0,-24749590.83,-23732738.96,43089220.64,4,0,0,0
4653828.2,6-10 th,21-30 th,UNIVERSITAS,L,3964153.95,11729462.75,4473535.577,2642674.273,11729462.75,4473535.577,2642674.273,44127061.75,0,0,-35633725.88,-31495017.15,43373332.75,4,-1,1,0
4766001,6-10 th,31-40 th,AKADEMI,P,4530940.84,5693528.76,3260692.752,-1949703.983,5693528.76,3260692.752,-1949703.983,114137341.1,0,0,-38017364.59,-39362473.67,114888051.7,4,-1,0,0
4757641.2,6-10 th,41-50 th,SMA,P,3288632.67,11899334.67,3233209.855,-3421170.097,11899334.67,3233209.855,-3421170.097,29903655.05,0,0,-5171782.11,-6247539.597,30544039.6,4,-1,0,0
4864633,6-10 th,21-30 th,SMA,P,82624810.71,79304235.02,48437545.24,-21267416.21,79304235.02,48437545.24,-21267416.21,19517113.72,0,0,8370695.88,70450593.84,10186225.68,3,0,0,0
4860661.4,6-10 th,41-50 th,UNIVERSITAS,L,723564.66,178674.01,199120.3383,344495.4667,178674.01,199120.3383,344495.4667,4066752.667,0,0,294934.3333,1013949.333,4135830.667,5,0,0,0
4810731.4,6-10 th,31-40 th,AKADEMI,L,412230.39,902316.88,2238320.965,-2686556.72,902316.88,2238320.965,-2686556.72,4831249.54,0,0,-581249.54,-3389466.667,6641466.667,5,0,0,0
4943645.2,6-10 th,21-30 th,SMA,L,3013007,448235.1,382054.0617,471019.52,448235.1,382054.0617,471019.52,3985270.333,0,0,513339.6667,1613514.013,2998401.507,5,0,0,0
4946525,6-10 th,31-40 th,SMA,P,5694804.12,5028082.44,4765160.063,-2087081.53,5028082.44,4765160.063,-2087081.53,6391263.92,0,0,-1585939.13,200682.6833,7420503.187,4,0,0,0
4877517.4,6-10 th,21-30 th,AKADEMI,P,4996293.16,3852535.12,11976277.39,37345103.85,3852535.12,11976277.39,37345103.85,30535262.63,0,0,-10585448.56,11299208.39,30571591.67,5,0,0,0
4909595.4,6-10 th,21-30 th,SMA,L,618297.14,269822.94,400182.26,-9865.53333,269822.94,400182.26,-9865.533333,10177186.67,0,0,-1444688.667,-971009.6667,10260132.67,5,0,0,0
4906144.8,6-10 th,41-50 th,SMA,L,305867.83,302502.16,667587.445,113192.39,302502.16,667587.445,113192.39,11073539,0,0,1170326,1403666.667,11005333.33,5,0,0,0
4919046.6,6-10 th,31-40 th,AKADEMI,P,3670794.17,2513808.75,2768795.812,-790667.7033,2513808.75,2768795.812,-790667.7033,18475583.02,0,0,3038528.457,1308482.53,19004927.47,5,0,0,0
4929333.4,6-10 th,21-30 th,UNIVERSITAS,L,12563157.47,15662220.79,13225174.32,-7463989.077,15662220.79,13225174.32,-7463989.077,7327753.053,0,0,1876080.147,-4861984.527,7091257.477,4,0,0,0
4930641.8,6-10 th,31-40 th,SMA,L,180108.36,301929.32,593474.325,898108.89,301929.32,593474.325,898108.89,365420658.3,0,0,66945693.4,66858393.33,365432641.7,5,0,0,0
5030831.8,6-10 th,31-40 th,SMA,L,61059.1,195690.06,557962.4517,948896.79,195690.06,557962.4517,948896.79,9023096.667,0,0,-213496.6667,-182666.6667,9019333.337,5,0,1,0
4981913.4,6-10 th,21-30 th,SMA,P,29226.41,132340.21,229670.1817,132264.7833,132340.21,229670.1817,132264.7833,2804333.333,4,0,-2104333.333,-1720223,3026223,5,0,0,0
4971532.6,6-10 th,21-30 th,UNIVERSITAS,P,1502315.43,1281313.15,738313.72,142274.6933,1281313.15,738313.72,142274.6933,7496570.65,0,0,-1542658.65,-1139261.333,7047845.333,5,0,0,0
4972227.4,6-10 th,21-30 th,UNIVERSITAS,L,72193608.46,71057419.01,70894525.47,-11709145.58,71057419.01,70894525.47,-11709145.58,20211492.52,0,0,24240418.53,-2895089.913,21681819.49,3,0,0,0
5022528.4,6-10 th,21-30 th,UNIVERSITAS,L,4944364.43,1881585.17,2034504.12,492536.2133,1881585.17,2034504.12,492536.2133,9894683.223,0,0,191190.9467,-1303863.333,9572948.333,5,0,0,0
5122655.4,6-10 th,21-30 th,SMA,P,488670.09,109395.89,1347496.957,1221841.197,109395.89,1347496.957,1221841.197,8770000,0,0,-1602174.39,-3426118.67,9596230,5,0,0,0
5065262.8,6-10 th,31-40 th,AKADEMI,L,23272162.26,37257165.44,53303288.45,-884975.64,37257165.44,53303288.45,-884975.64,1529996953,0,0,499761731.3,486088502.4,1524199262,4,0,0,0
5070178,6-10 th,21-30 th,SMA,L,786147.84,4933614.22,24820114.62,514503.7367,4933614.22,24820114.62,514503.7367,21217915.47,0,0,-13542841.8,-19358909.48,29938915.21,5,0,0,0
